year,effort_no,Treatment,length_cm,weight_kg,girth_mm
2019,11,Control,57,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,63,NA,NA
2019,11,Control,84,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,66,NA,NA
2019,11,Control,49,NA,NA
2019,11,Control,66,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,56,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,66,NA,NA
2019,11,Control,63,NA,NA
2019,11,Control,60,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,66,NA,NA
2019,11,Control,78,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,53,NA,NA
2019,11,Control,61,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,61,NA,NA
2019,11,Control,70,NA,NA
2019,11,Control,60,NA,NA
2019,11,Control,60,NA,NA
2019,11,Control,52,NA,NA
2019,11,Control,67,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,60,NA,NA
2019,11,Control,66,NA,NA
2019,11,Control,61,NA,NA
2019,11,Control,61,NA,NA
2019,11,Control,53,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,55,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,51,NA,NA
2019,11,Control,49,NA,NA
2019,11,Control,58,NA,NA
2019,11,4.00 in,64,NA,NA
2019,11,4.00 in,63,NA,NA
2019,11,4.00 in,62,NA,NA
2019,11,4.00 in,73,3.8000000000000003,340
2019,11,4.00 in,75,4,360
2019,11,4.00 in,49,NA,NA
2019,11,4.00 in,62,NA,NA
2019,11,4.00 in,50,NA,NA
2019,11,4.00 in,63,NA,NA
2019,11,4.00 in,52,NA,NA
2019,11,4.00 in,66,NA,NA
2019,11,4.00 in,66,NA,NA
2019,11,4.00 in,71,NA,NA
2019,11,4.00 in,69,NA,NA
2019,11,4.00 in,60,NA,NA
2019,11,4.00 in,76,NA,NA
2019,11,4.00 in,60,NA,NA
2019,11,4.00 in,54,NA,NA
2019,11,4.00 in,49,NA,NA
2019,11,4.00 in,66,NA,NA
2019,11,4.00 in,62,NA,NA
2019,11,4.00 in,52,NA,NA
2019,11,4.00 in,63,NA,NA
2019,11,4.00 in,62,NA,NA
2019,11,4.00 in,68,NA,NA
2019,11,4.00 in,62,NA,NA
2019,11,4.00 in,51,NA,NA
2019,11,4.00 in,56,NA,NA
2019,11,4.00 in,60,NA,NA
2019,11,4.00 in,64,NA,NA
2019,11,4.00 in,56,NA,NA
2019,11,4.00 in,50,NA,NA
2019,11,4.00 in,50,NA,NA
2019,11,4.00 in,61,NA,NA
2019,11,4.00 in,59,NA,NA
2019,11,4.00 in,66,NA,NA
2019,11,4.00 in,66,NA,NA
2019,11,4.00 in,52,NA,NA
2019,11,4.00 in,59,NA,NA
2019,11,4.00 in,56,NA,NA
2019,11,4.00 in,48,NA,NA
2019,11,4.00 in,51,NA,NA
2019,11,4.00 in,52,NA,NA
2019,11,4.00 in,54,NA,NA
2019,11,4.00 in,59,NA,NA
2019,11,4.00 in,51,NA,NA
2019,11,4.00 in,51,NA,NA
2019,11,4.00 in,50,NA,NA
2019,11,4.00 in,52,NA,NA
2019,11,4.00 in,49,NA,NA
2019,11,3.75 in,61,NA,NA
2019,11,3.75 in,65,NA,NA
2019,11,3.75 in,64,NA,NA
2019,11,3.75 in,60,NA,NA
2019,11,3.75 in,61,NA,NA
2019,11,3.75 in,73,NA,NA
2019,11,3.75 in,62,NA,NA
2019,11,3.75 in,59,NA,NA
2019,11,3.75 in,61,NA,NA
2019,11,3.75 in,67,NA,NA
2019,11,3.75 in,46,NA,NA
2019,11,3.75 in,56,NA,NA
2019,11,3.75 in,61,NA,NA
2019,11,3.75 in,55,NA,NA
2019,11,3.75 in,59,NA,NA
2019,11,3.75 in,53,NA,NA
2019,11,3.75 in,70,NA,NA
2019,11,3.75 in,48,NA,NA
2019,11,3.75 in,60,NA,NA
2019,11,3.75 in,65,NA,NA
2019,11,3.75 in,64,NA,NA
2019,11,3.75 in,63,NA,NA
2019,11,3.75 in,59,NA,NA
2019,11,3.75 in,57,NA,NA
2019,11,3.75 in,73,NA,NA
2019,11,3.75 in,55,NA,NA
2019,11,3.75 in,62,NA,NA
2019,11,3.75 in,47,NA,NA
2019,11,3.75 in,60,NA,NA
2019,11,3.75 in,51,NA,NA
2019,11,3.75 in,68,NA,NA
2019,11,3.75 in,67,NA,NA
2019,11,3.75 in,54,NA,NA
2019,11,3.75 in,49,NA,NA
2019,11,3.75 in,46,NA,NA
2019,11,3.75 in,52,NA,NA
2019,11,3.75 in,51,NA,NA
2019,11,3.75 in,49,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,61,NA,NA
2019,11,3.50 in,91,7.5,420
2019,11,3.50 in,59,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,54,NA,NA
2019,11,3.50 in,59,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,67,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,69,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,63,NA,NA
2019,11,3.50 in,69,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,58,NA,NA
2019,11,3.50 in,68,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,63,NA,NA
2019,11,3.50 in,50,NA,NA
2019,11,3.50 in,54,NA,NA
2019,11,3.50 in,53,NA,NA
2019,11,3.50 in,52,NA,NA
2019,11,3.50 in,54,NA,NA
2019,11,Control,63,NA,NA
2019,11,Control,66,NA,NA
2019,11,Control,47,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,65,NA,NA
2019,11,Control,68,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,66,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,65,NA,NA
2019,11,Control,61,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,60,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,63,NA,NA
2019,11,Control,66,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,1,NA,NA
2019,11,Control,63,NA,NA
2019,11,Control,65,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,71,NA,NA
2019,11,Control,65,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,55,NA,NA
2019,11,Control,64,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,64,NA,NA
2019,11,Control,53,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,48,NA,NA
2019,11,Control,67,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,53,NA,NA
2019,11,Control,55,NA,NA
2019,11,Control,51,NA,NA
2019,11,Control,51,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,63,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,55,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,56,NA,NA
2019,11,Control,53,NA,NA
2019,11,Control,51,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,56,NA,NA
2019,11,Control,51,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,52,NA,NA
2019,11,Control,55,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,48,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,60,NA,NA
2019,11,Control,46,NA,NA
2019,11,4.00 in,76,NA,NA
2019,11,4.00 in,65,NA,NA
2019,11,4.00 in,75,NA,NA
2019,11,4.00 in,57,NA,NA
2019,11,4.00 in,75,NA,NA
2019,11,4.00 in,51,NA,NA
2019,11,4.00 in,52,NA,NA
2019,11,4.00 in,50,NA,NA
2019,11,4.00 in,48,NA,NA
2019,11,3.75 in,57,NA,NA
2019,11,3.75 in,56,NA,NA
2019,11,3.75 in,67,NA,NA
2019,11,3.75 in,57,NA,NA
2019,11,3.75 in,52,NA,NA
2019,11,3.75 in,54,NA,NA
2019,11,3.75 in,77,NA,NA
2019,11,3.75 in,63,NA,NA
2019,11,3.75 in,65,NA,NA
2019,11,3.75 in,65,NA,NA
2019,11,3.75 in,69,NA,NA
2019,11,3.75 in,81,NA,NA
2019,11,3.75 in,60,NA,NA
2019,11,3.75 in,64,NA,NA
2019,11,3.75 in,53,NA,NA
2019,11,3.75 in,61,NA,NA
2019,11,3.75 in,61,NA,NA
2019,11,3.75 in,59,NA,NA
2019,11,3.75 in,67,NA,NA
2019,11,3.75 in,64,NA,NA
2019,11,3.75 in,60,NA,NA
2019,11,3.75 in,58,NA,NA
2019,11,3.75 in,71,NA,NA
2019,11,3.75 in,60,NA,NA
2019,11,3.75 in,61,NA,NA
2019,11,3.75 in,62,NA,NA
2019,11,3.75 in,61,NA,NA
2019,11,3.75 in,65,NA,NA
2019,11,3.75 in,61,NA,NA
2019,11,3.75 in,71,NA,NA
2019,11,3.75 in,58,NA,NA
2019,11,3.75 in,58,NA,NA
2019,11,3.75 in,49,NA,NA
2019,11,3.75 in,55,NA,NA
2019,11,3.75 in,65,NA,NA
2019,11,3.75 in,60,NA,NA
2019,11,3.75 in,60,NA,NA
2019,11,3.75 in,58,NA,NA
2019,11,3.75 in,57,NA,NA
2019,11,3.75 in,59,NA,NA
2019,11,3.75 in,64,NA,NA
2019,11,3.75 in,57,NA,NA
2019,11,3.75 in,61,NA,NA
2019,11,3.75 in,53,NA,NA
2019,11,3.75 in,64,NA,NA
2019,11,3.75 in,53,NA,NA
2019,11,3.75 in,52,NA,NA
2019,11,3.75 in,48,NA,NA
2019,11,3.75 in,59,NA,NA
2019,11,3.75 in,54,NA,NA
2019,11,3.75 in,59,NA,NA
2019,11,3.75 in,52,NA,NA
2019,11,3.75 in,60,NA,NA
2019,11,3.75 in,47,NA,NA
2019,11,3.75 in,66,NA,NA
2019,11,3.75 in,58,NA,NA
2019,11,3.75 in,57,NA,NA
2019,11,3.75 in,51,NA,NA
2019,11,3.75 in,53,NA,NA
2019,11,3.75 in,55,NA,NA
2019,11,3.75 in,52,NA,NA
2019,11,3.75 in,51,NA,NA
2019,11,3.75 in,57,NA,NA
2019,11,3.50 in,61,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,61,NA,NA
2019,11,3.50 in,61,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,67,NA,NA
2019,11,3.50 in,64,NA,NA
2019,11,3.50 in,54,NA,NA
2019,11,3.50 in,59,NA,NA
2019,11,3.50 in,54,NA,NA
2019,11,3.50 in,62,NA,NA
2019,11,3.50 in,63,NA,NA
2019,11,3.50 in,70,NA,NA
2019,11,3.50 in,67,NA,NA
2019,11,3.50 in,63,NA,NA
2019,11,3.50 in,58,NA,NA
2019,11,3.50 in,63,NA,NA
2019,11,3.50 in,55,NA,NA
2019,11,3.50 in,64,NA,NA
2019,11,3.50 in,72,NA,NA
2019,11,3.50 in,70,NA,NA
2019,11,3.50 in,54,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,74,NA,NA
2019,11,3.50 in,59,NA,NA
2019,11,3.50 in,61,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,62,NA,NA
2019,11,3.50 in,55,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,61,NA,NA
2019,11,3.50 in,55,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,55,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,69,NA,NA
2019,11,3.50 in,72,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,63,NA,NA
2019,11,3.50 in,62,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,54,NA,NA
2019,11,3.50 in,58,NA,NA
2019,11,3.50 in,61,NA,NA
2019,11,3.50 in,54,NA,NA
2019,11,3.50 in,54,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,50,NA,NA
2019,11,3.50 in,55,NA,NA
2019,11,3.50 in,52,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,64,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,64,NA,NA
2019,11,Control,55,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,63,NA,NA
2019,11,Control,68,NA,NA
2019,11,Control,70,NA,NA
2019,11,Control,52,NA,NA
2019,11,Control,75,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,75,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,60,NA,NA
2019,11,Control,74,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,55,NA,NA
2019,11,Control,60,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,66,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,61,NA,NA
2019,11,Control,52,NA,NA
2019,11,Control,44,NA,NA
2019,11,Control,55,NA,NA
2019,11,Control,60,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,48,NA,NA
2019,11,Control,46,NA,NA
2019,11,Control,51,NA,NA
2019,11,Control,53,NA,NA
2019,11,Control,53,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,53,NA,NA
2019,11,Control,49,NA,NA
2019,11,4.00 in,78,NA,NA
2019,11,4.00 in,64,NA,NA
2019,11,4.00 in,76,NA,NA
2019,11,4.00 in,62,NA,NA
2019,11,4.00 in,70,NA,NA
2019,11,4.00 in,52,NA,NA
2019,11,4.00 in,82,NA,NA
2019,11,4.00 in,74,NA,NA
2019,11,4.00 in,78,NA,NA
2019,11,4.00 in,74,NA,NA
2019,11,4.00 in,56,NA,NA
2019,11,4.00 in,63,NA,NA
2019,11,4.00 in,65,NA,NA
2019,11,4.00 in,65,NA,NA
2019,11,4.00 in,50,NA,NA
2019,11,4.00 in,66,NA,NA
2019,11,4.00 in,51,NA,NA
2019,11,4.00 in,55,NA,NA
2019,11,4.00 in,68,NA,NA
2019,11,4.00 in,54,NA,NA
2019,11,4.00 in,55,NA,NA
2019,11,4.00 in,50,NA,NA
2019,11,4.00 in,57,NA,NA
2019,11,4.00 in,58,NA,NA
2019,11,4.00 in,50,NA,NA
2019,11,4.00 in,64,NA,NA
2019,11,4.00 in,49,NA,NA
2019,11,4.00 in,50,NA,NA
2019,11,4.00 in,50,NA,NA
2019,11,4.00 in,46,NA,NA
2019,11,3.75 in,63,NA,NA
2019,11,3.75 in,66,NA,NA
2019,11,3.75 in,58,NA,NA
2019,11,3.75 in,62,NA,NA
2019,11,3.75 in,79,NA,NA
2019,11,3.75 in,69,NA,NA
2019,11,3.75 in,60,NA,NA
2019,11,3.75 in,48,NA,NA
2019,11,3.75 in,78,NA,NA
2019,11,3.75 in,65,NA,NA
2019,11,3.75 in,62,NA,NA
2019,11,3.75 in,74,NA,NA
2019,11,3.75 in,67,NA,NA
2019,11,3.75 in,62,NA,NA
2019,11,3.75 in,67,NA,NA
2019,11,3.75 in,51,NA,NA
2019,11,3.75 in,53,NA,NA
2019,11,3.75 in,65,NA,NA
2019,11,3.75 in,57,NA,NA
2019,11,3.75 in,72,NA,NA
2019,11,3.75 in,66,NA,NA
2019,11,3.75 in,66,NA,NA
2019,11,3.75 in,71,NA,NA
2019,11,3.75 in,67,NA,NA
2019,11,3.75 in,67,NA,NA
2019,11,3.75 in,59,NA,NA
2019,11,3.75 in,58,NA,NA
2019,11,3.75 in,64,NA,NA
2019,11,3.75 in,53,NA,NA
2019,11,3.75 in,54,NA,NA
2019,11,3.75 in,59,NA,NA
2019,11,3.75 in,60,NA,NA
2019,11,3.75 in,51,NA,NA
2019,11,3.75 in,71,NA,NA
2019,11,3.75 in,63,NA,NA
2019,11,3.75 in,54,NA,NA
2019,11,3.75 in,71,NA,NA
2019,11,3.75 in,56,NA,NA
2019,11,3.75 in,59,NA,NA
2019,11,3.75 in,57,NA,NA
2019,11,3.75 in,59,NA,NA
2019,11,3.75 in,64,NA,NA
2019,11,3.75 in,66,NA,NA
2019,11,3.75 in,53,NA,NA
2019,11,3.75 in,68,NA,NA
2019,11,3.75 in,50,NA,NA
2019,11,3.75 in,55,NA,NA
2019,11,3.75 in,63,NA,NA
2019,11,3.75 in,57,NA,NA
2019,11,3.75 in,49,NA,NA
2019,11,3.75 in,49,NA,NA
2019,11,3.75 in,48,NA,NA
2019,11,3.75 in,46,NA,NA
2019,11,3.75 in,50,NA,NA
2019,11,3.75 in,48,NA,NA
2019,11,3.75 in,50,NA,NA
2019,11,3.50 in,55,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,67,NA,NA
2019,11,3.50 in,58,NA,NA
2019,11,3.50 in,62,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,55,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,59,NA,NA
2019,11,3.50 in,61,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,55,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,52,NA,NA
2019,11,3.50 in,62,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,77,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,63,NA,NA
2019,11,3.50 in,50,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,59,NA,NA
2019,11,3.50 in,52,NA,NA
2019,11,3.50 in,54,NA,NA
2019,11,3.50 in,55,NA,NA
2019,11,3.50 in,67,NA,NA
2019,11,3.50 in,66,NA,NA
2019,11,3.50 in,67,NA,NA
2019,11,3.50 in,66,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,80,NA,NA
2019,11,3.50 in,59,NA,NA
2019,11,3.50 in,64,NA,NA
2019,11,3.50 in,68,NA,NA
2019,11,3.50 in,64,NA,NA
2019,11,3.50 in,51,NA,NA
2019,11,3.50 in,55,NA,NA
2019,11,3.50 in,46,NA,NA
2019,11,3.50 in,46,NA,NA
2019,11,3.50 in,52,NA,NA
2019,11,3.50 in,59,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,70,NA,NA
2019,11,3.50 in,63,NA,NA
2019,11,3.50 in,52,NA,NA
2019,11,3.50 in,51,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,64,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,49,NA,NA
2019,11,3.50 in,59,NA,NA
2019,11,3.50 in,48,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,51,NA,NA
2019,11,3.50 in,55,NA,NA
2019,11,3.50 in,52,NA,NA
2019,11,3.50 in,53,NA,NA
2019,11,3.50 in,50,NA,NA
2019,11,3.50 in,52,NA,NA
2019,11,3.50 in,53,NA,NA
2019,11,3.50 in,47,NA,NA
2019,11,3.50 in,52,NA,NA
2019,11,3.50 in,47,NA,NA
2019,11,3.50 in,44,NA,NA
2019,11,3.50 in,50,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,63,NA,NA
2019,11,Control,69,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,63,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,72,NA,NA
2019,11,Control,78,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,65,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,65,NA,NA
2019,11,Control,66,NA,NA
2019,11,Control,61,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,72,NA,NA
2019,11,Control,64,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,69,NA,NA
2019,11,Control,78,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,49,NA,NA
2019,11,Control,60,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,53,NA,NA
2019,11,Control,55,NA,NA
2019,11,Control,51,NA,NA
2019,11,Control,44,NA,NA
2019,11,4.00 in,82,NA,NA
2019,11,4.00 in,54,NA,NA
2019,11,4.00 in,63,NA,NA
2019,11,3.75 in,54,NA,NA
2019,11,3.75 in,75,NA,NA
2019,11,3.75 in,53,NA,NA
2019,11,3.75 in,63,NA,NA
2019,11,3.75 in,63,NA,NA
2019,11,3.75 in,NA,NA,NA
2019,11,3.75 in,NA,NA,NA
2019,11,3.75 in,62,NA,NA
2019,11,3.75 in,49,NA,NA
2019,11,3.75 in,47,NA,NA
2019,11,3.75 in,50,NA,NA
2019,11,3.75 in,63,NA,NA
2019,11,3.75 in,44,NA,NA
2019,11,3.75 in,59,NA,NA
2019,11,3.50 in,55,NA,NA
2019,11,3.50 in,66,NA,NA
2019,11,3.50 in,61,NA,NA
2019,11,3.50 in,73,NA,NA
2019,11,3.50 in,64,NA,NA
2019,11,3.50 in,66,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,58,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,58,NA,NA
2019,11,3.50 in,64,NA,NA
2019,11,3.50 in,61,NA,NA
2019,11,3.50 in,65,NA,NA
2019,11,3.50 in,52,NA,NA
2019,11,3.50 in,50,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,50,NA,NA
2019,11,3.50 in,52,NA,NA
2019,11,Control,52,NA,NA
2019,11,Control,65,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,60,NA,NA
2019,11,Control,64,NA,NA
2019,11,Control,55,NA,NA
2019,11,Control,56,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,43,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,63,NA,NA
2019,11,Control,69,NA,NA
2019,11,Control,66,NA,NA
2019,11,Control,61,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,61,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,63,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,55,NA,NA
2019,11,Control,60,NA,NA
2019,11,Control,52,NA,NA
2019,11,Control,53,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,53,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,66,NA,NA
2019,11,Control,49,NA,NA
2019,11,Control,45,NA,NA
2019,11,Control,53,NA,NA
2019,11,Control,60,NA,NA
2019,11,Control,47,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,48,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,54,NA,NA
2019,11,Control,48,NA,NA
2019,11,Control,53,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,47,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,74,NA,NA
2019,11,Control,51,NA,NA
2019,11,Control,63,NA,NA
2019,11,Control,49,NA,NA
2019,11,Control,49,NA,NA
2019,11,Control,51,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,55,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,55,NA,NA
2019,11,Control,62,NA,NA
2019,11,Control,58,NA,NA
2019,11,Control,50,NA,NA
2019,11,Control,54,NA,NA
2019,11,NA,53,NA,NA
2019,11,NA,68,NA,NA
2019,11,NA,51,NA,NA
2019,11,NA,61,NA,NA
2019,11,NA,50,NA,NA
2019,11,NA,66,NA,NA
2019,11,NA,60,NA,NA
2019,11,NA,62,NA,NA
2019,11,NA,53,NA,NA
2019,11,NA,72,NA,NA
2019,11,NA,67,NA,NA
2019,11,NA,45,NA,NA
2019,11,NA,63,NA,NA
2019,11,NA,61,NA,NA
2019,11,NA,57,NA,NA
2019,11,NA,54,NA,NA
2019,11,NA,60,NA,NA
2019,11,NA,63,NA,NA
2019,11,NA,53,NA,NA
2019,11,NA,50,NA,NA
2019,11,NA,51,NA,NA
2019,11,NA,73,NA,NA
2019,11,NA,76,NA,NA
2019,11,NA,58,NA,NA
2019,11,NA,60,NA,NA
2019,11,NA,64,NA,NA
2019,11,NA,64,NA,NA
2019,11,NA,60,2.4,300
2019,11,3.50 in,65,2.6,310
2019,11,3.50 in,61,2.7,320
2019,12,4.00 in,59,NA,NA
2019,12,4.00 in,52,NA,NA
2019,12,4.00 in,52,NA,NA
2019,12,4.00 in,56,NA,NA
2019,12,4.00 in,64,NA,NA
2019,12,4.00 in,55,NA,NA
2019,12,4.00 in,53,NA,NA
2019,12,4.00 in,47,NA,NA
2019,12,4.00 in,47,NA,NA
2019,12,3.75 in,47,0.99,220
2019,12,3.75 in,57,1.95,280
2019,12,3.75 in,65,2.44,300
2019,12,3.75 in,66,2.83,320
2019,12,3.75 in,61,2.38,300
2019,12,3.75 in,52,1.55,260
2019,12,3.75 in,64,2.6,320
2019,12,3.75 in,58,2.5,320
2019,12,3.75 in,56,1.8,270
2019,12,3.75 in,54,1.9100000000000001,290
2019,12,3.75 in,61,2.38,290
2019,12,3.75 in,61,NA,NA
2019,12,3.75 in,56,1.87,270
2019,12,3.75 in,57,2.15,290
2019,12,3.75 in,59,NA,NA
2019,12,3.75 in,52,1.27,230
2019,12,3.75 in,50,1.3800000000000001,240
2019,12,3.75 in,49,1.36,240
2019,12,3.75 in,68,3.04,320
2019,12,3.75 in,52,1.57,260
2019,12,3.75 in,66,2.95,310
2019,12,3.75 in,58,NA,NA
2019,12,3.75 in,55,NA,NA
2019,12,3.75 in,82,5.51,410
2019,12,3.75 in,50,NA,NA
2019,12,3.75 in,48,1.17,220
2019,12,3.75 in,58,NA,NA
2019,12,3.75 in,66,2.86,320
2019,12,3.75 in,64,NA,NA
2019,12,3.75 in,78,4.95,380
2019,12,3.75 in,70,4.67,350
2019,12,3.75 in,66,2.92,320
2019,12,3.75 in,56,NA,NA
2019,12,3.75 in,51,NA,NA
2019,12,3.75 in,50,NA,NA
2019,12,3.75 in,57,NA,NA
2019,12,3.75 in,60,NA,NA
2019,12,3.75 in,52,NA,NA
2019,12,3.75 in,58,NA,NA
2019,12,3.75 in,51,NA,NA
2019,12,3.75 in,66,NA,NA
2019,12,3.75 in,56,NA,NA
2019,12,3.75 in,56,NA,NA
2019,12,3.75 in,53,NA,NA
2019,12,3.75 in,60,NA,NA
2019,12,3.75 in,49,1.31,230
2019,12,3.75 in,50,NA,NA
2019,12,3.75 in,51,NA,NA
2019,12,3.75 in,47,NA,NA
2019,12,3.75 in,47,NA,NA
2019,12,3.75 in,48,NA,NA
2019,12,3.75 in,55,NA,NA
2019,12,3.75 in,53,NA,NA
2019,12,3.50 in,78,4.64,380
2019,12,3.50 in,54,NA,NA
2019,12,3.50 in,81,6.51,370
2019,12,3.50 in,57,NA,NA
2019,12,3.50 in,49,NA,NA
2019,12,3.50 in,59,NA,NA
